ID,number_of_loops,nested_loop_level,loop_input_dependent_level,number_of_defined_threads,number_of_started_threads,number_of_join_threads,number_of_defined_locks,number_of_acquired_locks_threads,number_of_released_locks,number_of_usage_of_extra,number_of_usage_of_values_list,number_of_usage_of_select_related
ad60c390a1867c440b742fc0a184b264786d1d25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d3beb87a43c31c675554055af080ede3eb12feb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de93ba2d15f3dbf65f76e6fd21e1e4b002459dd8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168cbb2ea52b9e34d271accecfa7d7951e948a99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5fd9cfe0e8039111d54b588e77b2bb0cad41c3a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad60c390a1867c440b742fc0a184b264786d1d25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b020927d3c6eb407223a1baa3d6ce3597a3f88d,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5fd9cfe0e8039111d54b588e77b2bb0cad41c3a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427f2a257f75be69c76f4e43ebf3c53e373fe911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbeb4c90649b9b5ec1d9c8419378a6642ceae756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168cbb2ea52b9e34d271accecfa7d7951e948a99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee5c95b6a5cecdc5e757c3cfd611f79e2ea8726f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c30f0406003c8950c6ccd7f9a400e308ac2fdd,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d7904c7d217f72300c7f126529d97e1e6471753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad60c390a1867c440b742fc0a184b264786d1d25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d3beb87a43c31c675554055af080ede3eb12feb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de93ba2d15f3dbf65f76e6fd21e1e4b002459dd8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168cbb2ea52b9e34d271accecfa7d7951e948a99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5fd9cfe0e8039111d54b588e77b2bb0cad41c3a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b7ecad594b264116eab9822608031b1010b3e7a,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9bf3d4b16b41b1c3f029a666e7b5543a4ea8809a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddfd1307daaa1fc1bea4c7e8e6a38f953c41bfea,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f1f8811443261d9bc55bc3896955ca7dff2eb11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daaad336276d15594d0e765f96c17cd746bf4971,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
783923e57ba5e8f1044632c31fd806ee24814bb5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65c10dc3549fe07424148a8a4790a3341ecbc253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5fd9cfe0e8039111d54b588e77b2bb0cad41c3a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daaad336276d15594d0e765f96c17cd746bf4971,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
783923e57ba5e8f1044632c31fd806ee24814bb5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65c10dc3549fe07424148a8a4790a3341ecbc253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40e63260bb719a005571db0842171193c5d1fdce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0fa494c647221d96036c09dd3917bd470e3aa168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18b29790d19d36a34243fbc0969a7d6eb3b062f4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fbb727db4b2b6715b092505673cb5922a0d63a8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fbb727db4b2b6715b092505673cb5922a0d63a8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0288b52bb1485ade649fcc1cfc023edb8620a349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfc49a679f237a8530f83b51efa2a0768609d754,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3dcef6ee5173a168afa637bc5e49bb31ef2c87ad,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6abf732b2df0eb6149f274e7abf6559c82eb19d,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32ae90b932052389c16863f43e393b9a65eb40b6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9d9fb521b77acea4e09a90c256a64b13c36bdc4b,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932827d311ad09d52cfa00aef7ec5f250538996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a01e4efb97260117928fb27f45a77170bf4089dc,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0eee0a9df44c6ce0972515f23400ba8fd77caae6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e3060f3c3ecd05e17020a146de2ca0fb03b0068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1eb2fee5f612662a465de04852c8ab15aa1cd544,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b517355553a71d013156be3e6ecad07a696fa02a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c40800d58b856cd1bf7c1c3b17f19daba17dd4e5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38aa8da2ae7da22cd0f467b40032259f3e8903f5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f11079d23cdc5e4603a87bcd9a6cd917f181e805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
026231e26b4973ac8b6b646c22eb67c8b937055b,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a41f18cb110cde31eb13409541bef035df4b32bf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70b2cfb983227db6078f7af9dc64cb4cf9bad264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27f4d2f24fb01668d7628034c810f68c5a73ab28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78d2edfcc3ea4484b245ab81783ce256a812888e,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a41f18cb110cde31eb13409541bef035df4b32bf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a41f18cb110cde31eb13409541bef035df4b32bf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a41f18cb110cde31eb13409541bef035df4b32bf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecf0320312ed5f68ca4f38fca4e2d0d64641c7e3,2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afd6b382a011019fb98785d6f9fde65aedfa34dd,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64c65374dbab6fe3762748196d9d3a9610e2e5a9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64c65374dbab6fe3762748196d9d3a9610e2e5a9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234479e64a3fd5ec0b6b5637986b5fe6fcd7bc0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516d70777b5ffab32d73d264205e523acd04b40b,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7383b24058a8c29e6d6d4112ed53e544ef54a205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62b8204b94662b63b8cf76fa2be9ecaf3716498a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50765d2ba8fe914ca888c0cfc8fc9713be51c8b7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042454dad63826dffc96c3205252b56061f11a4a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27a8f4897b2efb500a9a04fad937d3b77af91fc5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d96ad668854bdce95e02a288baa6c53432b633f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45365772013494ce55f4f96f12c69c12dcb5b163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577cd96cf3991f01526c011b764392ad06ac220f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fcb4164a7025b53d67648d26f0674601069c64c,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9cab73de9c3941148ed935c03fc053c35995dbbf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82d74662fa0ebc5b6053422ca4952332225ee575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0bf04e42d3807913b6f7c1b76508534bf5b1ebaa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145b45cbc08ae9b05fff89019c2e31ad888355df,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395777f8b50476a108c6a1df0386069175ee519e,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67a8101a8ac3577b153a7b8ef540dd3ff01500c9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bed895c93f9cb49317b1043218840a392992b12c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246078ca141240d2ffa945ab629efaa0f7d05fe8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc3dd691c6c5f28a22fdca0845061d47c59748c4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15023e87f0c2406204d60c3fef69abd030958f90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8ca9d6d0da31407e31ed5c7de4c14f9a80ae218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7df7b295c29b99949a716669f69e626557086d87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41db70c2004ecb9b2f49b6ac4d02ff725763aa3a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b27ed00b791c96f33674a97f2a2292a826df31d8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b02a53d4af34a07562850e3e13e44ebc238a690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b9768e772cb79bc35a6825c4185820e68ee87bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b9768e772cb79bc35a6825c4185820e68ee87bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b9768e772cb79bc35a6825c4185820e68ee87bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b9768e772cb79bc35a6825c4185820e68ee87bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b9768e772cb79bc35a6825c4185820e68ee87bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28aa82e88fb3bd95853c081a6786a9083eddb5ff,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9dde644ae882bc15352cfb78784fafd6be004d28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d06a376ed147538a466573b20686f345a7bcf1f0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017bf60b61e1c0d954c6b0962faf02a24c88ea20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb9a03e531538caf03fea0560e88eb28c4085fff,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022e1ae86bf2f838c65b14a9fc9d273d46d69586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d3a58b26ee1dc62bd806c8160c85bee121b269c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15023e87f0c2406204d60c3fef69abd030958f90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0bf04e42d3807913b6f7c1b76508534bf5b1ebaa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62b8204b94662b63b8cf76fa2be9ecaf3716498a,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d96ad668854bdce95e02a288baa6c53432b633f,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12830f0f26756f6daebf4360e7c06f271e307314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40ebcc4eb3cdfef0144923ff09366effa596ae1c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234479e64a3fd5ec0b6b5637986b5fe6fcd7bc0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279abb9ae7d35901e6b38a27ba92af3d19723634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0bf04e42d3807913b6f7c1b76508534bf5b1ebaa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234479e64a3fd5ec0b6b5637986b5fe6fcd7bc0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4dfd32686a419308d36194710d53099a1f5b7b2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8ca9d6d0da31407e31ed5c7de4c14f9a80ae218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0bf04e42d3807913b6f7c1b76508534bf5b1ebaa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13a2828b3adecc1c32ea3888d08afa51e147b3f3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c2e2d6621334dc890bbd8a69430012c45a83bf65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc32ab1f59c080bd3daede72a4faccd7f325b371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ef4ba6e110960186cbf7ab1ae95a9c5e726576f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e7a372878564b3f10ea17d1570cfc27a5fd4da7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8bfa380c3c03149036c70bfcd1d9daa244524754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4cf3ad093d2c87155b820872d45e31358f87d30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34e2b6582532d0b7efb656eba5ef29a25d508bc6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80b2f559a14748525776894e12e1216b49b5b558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c362e2ccc14033360d71487bf81cacf0a7e85ef,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145b45cbc08ae9b05fff89019c2e31ad888355df,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ef4ba6e110960186cbf7ab1ae95a9c5e726576f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80754af91bfb6d1073585b046fe0a474ce868509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0d9464944d274c19f1a1229f4acab77aea9e0cb0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f1e07764998326ce398b8426a0c85b31faa20ee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
af6569f8901780382d0858ef13db21196448ac42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddeef6ad6af16d03102a5c80ba5291f2d30791da,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ff615707a1ebefeeff7d42687d88ae45699fd53c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4c25bc87293db866f83a5961334cc54e0cebeee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788aa0a86854ba594e174bef1303ae538469514a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4c25bc87293db866f83a5961334cc54e0cebeee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab7a284a17ead6b030395cb2f065e68057159418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6a29cfb9590f790f886f01be11cafc4f1a6edc4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f7500e48cf2670cd8c47e58899340604f830b90f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7de38f1aa80c154ce97c8ea55e1aecb9e241bf6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5dcf41a83221d96d4ba4128dfc0e4d7dd3f43714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6f777c855648cbeca3c7974798a8f2a5f7d5e85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c98c405a0e059feea86cfdce0e31285a3b6a047e,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3cc17e0bbe1299ec34294372197fc4d89c4ed9c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47ecc93f86df2c1ba76905a3d55e206d0a5b1f6f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3ff7de8cb16b6fdaf700d6bb4d722c7cacab4fd,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e260248950912613b576e73ed10bf41b93ad2cb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efe023907759003772c014c30d0724b372d00404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f2ec6afe76743ade288c1aa2624fda34ea1731e,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24a941337a86be672558d1af77776dbcc5c4fcd4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1a00b3044cfe019081788c49aa4ecff4d1c202f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
db8ff598b2e946c681f077fa84b0f2c6831e5766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fc3d8de15a4f760ac4204f828ee214d8c9b5121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e87acb56ceb02a5bc65c880a45990be0874b50b,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c056c5cdc85f96ca6402bbda031e4a07a2367103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ead7da3f176249af4272fe0bbb68cf671302a147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80a7befa085742702a18965bcb4558c5ed0ba2b0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cae24e0f0872f5cf80ec23250d95f4da899834a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1132cdddce289fc231595b4e7f9b134efabaf6f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b77ab4c791f9e1e928598872d74c286b1a608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295697719fdc259f5672594e14c1f87bdb34f4ea,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d550cbfbd2d0c9989f289205e57f018da2e6ff1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc60994a04e94b2e84913f1783d477b4dfa4bf5b,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447d546a6c9843204f706f830f01ed12b7ee9f4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18a5827e1d702e5875e6aafe730786acae1d0afb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945b2ad5a71abbbae606479248c5c6e5b50e743d,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95af42980102b9f1ab8c34cbf28796964e711903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f23452a433a83862ec1d16ee1f012bbbe9c72581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458796e4e963a163322319ba62d683315a930a09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b48e30383041229a2ec4802e49afebe0a624474d,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a25ba5991316bdda4a9b3abcee2106016df28a0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9749f16b5e79ba30dfcbbc701aff274344051055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccd6705866d756daf37a3e20f24078b923f438e6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1939f247b3ae06244a8d50fa7dabbcc975c6fc4c,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc8d8647b02deea0ab3e715c220d041ee78cc19d,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
